"ID","alcohol","category","country","description","designation","price","rating","region","subregion","subsubregion","title","url","varietal","vintage","winery"
"189555","9.5","Dessert","Austria","Brilliant wine, honey and intense acidity over the crispest lemon and spice flavors. From Chardonnay grown in the Tatschler vineyard, this is lively, fresh and sumptuous all at the same time.","Trockenbeerenauslese 375ml",NULL,"93","Burgenland",NULL,NULL,"Kollwentz 2006 Trockenbeerenauslese 375ml Chardonnay (Burgenland)","https://www.winemag.com/buying-guide/kollwentz-2006-trockenbeerenauslese-375ml-chardonnay-burgenland/","Chardonnay","2006","Kollwentz"
"189727","14.5","Dessert","Italy","Made with a blend of Merlot, Cabernet and Raboso, this opens with spicy aromas of candied fruit, butterscotch and awkwardly integrated oak aromas of cedar and mesquite wood.","Donna Luna 500ml","12","82","Veneto","Veneto",NULL,"Pizzolato 2008 Donna Luna 500ml Red (Veneto)","https://www.winemag.com/buying-guide/pizzolato-2008-donna-luna-500ml-red-veneto/","Red Blend","2008","Pizzolato"
"189739","15","Dessert","Italy","Nanerone opens with an inky, black color and jammy aromas of strawberry jam, dried prune, raisin, blackberry pie and some light shadings of sweet Christmas spice. It drinks like maple syrup—it's sweet, thick and heavy in the mouth.","Nanerone 500 ml","35","83","Tuscany","Toscana",NULL,"Piandibugnano 2006 Nanerone 500 ml Aleatico (Toscana)","https://www.winemag.com/buying-guide/piandibugnano-2006-nanerone-500-ml-italian-red-aleatico-toscana/","Aleatico","2006","Piandibugnano"
"189765","14.5","Dessert","Italy","This playful blend of air-dried white grapes (Prosecco and Incrocio Manzoni) offers simple aromas of honey and peach backed by some dried hay and citrus. Made with organically-grown grapes, this dessert wine is sweet and thick on the close.","Alba Chiara Passito 500ml","12","83","Veneto","Veneto",NULL,"Pizzolato NV Alba Chiara Passito 500ml White (Veneto)","https://www.winemag.com/buying-guide/pizzolato-nv-alba-chiara-passito-500ml-white-veneto/","White Blend",NULL,"Pizzolato"
"189880","10.5","Dessert","Austria","Harvested on December 15, this rich and sweet wine is light on acidity but heavy on concentrated apricot jam and honey flavors. It is opulent, intense, with a bright ginger spice aftertaste.","Eiswein 375ml","34","91","Wagram-Donauland",NULL,NULL,"Josef Ehmoser 2009 Eiswein 375ml Grüner Veltliner (Wagram-Donauland)","https://www.winemag.com/buying-guide/josef-ehmoser-2009-eiswein-375ml-gruner-veltliner-wagram-donauland/","Grüner Veltliner","2009","Josef Ehmoser"
"190384","7","Dessert","Italy","Here's a ruby-colored sparkling dessert wine that would pair with chocolate-covered strawberries, panna cotta or apricot tart. Fruity and cheerful, aromas here include raspberry, white cherry and cranberry. Creamy foaming is capped by bright crispness to keep the mouth refreshed.","Birbet","17","86","Piedmont","Piedmont",NULL,"Giacomo Vico 2008 Birbet Brachetto (Piedmont)","https://www.winemag.com/buying-guide/giacomo-vico-2008-birbet-italian-red-brachetto-piedmont/","Brachetto","2008","Giacomo Vico"
"190770","6","Dessert","Italy","Here's a ruby red sparkler that should be served with desserts, especially creamy ones such as panna cotta with forest berries or creamy fruit pie. Aromas include raspberry and blueberry and the wine is simple and fresh on the close.","Nivasco","15","84","Piedmont","Piedmont",NULL,"Vinchio-Vaglio Serra 2008 Nivasco Brachetto (Piedmont)","https://www.winemag.com/buying-guide/vinchio-vaglio-serra-2008-nivasco-italian-red-brachetto-piedmont/","Brachetto","2008","Vinchio-Vaglio Serra"
"190967","9.5","Dessert","US","A fine complement to the Forgeron Late Harvest Sémillon, this is equally sweet (9.5%) but fortified to just under 18% alcohol. It's reminiscent of Benedictine &amp; Brandy – orange liqueur with some alcohol power. Nice focus and balance.",NULL,"23","90","Washington","Columbia Valley","Columbia Valley (WA)","Forgeron 2008 Orange Muscat (Columbia Valley (WA))","https://www.winemag.com/buying-guide/forgeron-2008-muscat-orange-columbia-valley-wa/","Orange Muscat","2008","Forgeron"
"191584","14","Dessert","US","Enormously sweet, with honeyed flavors of golden apricot, lemon custard, pineapple crême brulée and vanilla meringue. Delicious, but lacking in vibrant acidity for balance.","Late Harvest","18","85","California","Napa","Napa Valley","Rock Wall 2008 Late Harvest Sauvignon Blanc (Napa Valley)","https://www.winemag.com/buying-guide/rock-wall-2008-late-harvest-sauvignon-blanc-napa-valley/","Sauvignon Blanc","2008","Rock Wall"
"191962","6","Dessert","Austria","Classic honey and lemon flavors are so fresh despite the liquorous texture that this is like drinking an elixir. The botrytis dryness is still developing and now the wine shows the most wonderful primary fruit flavor.","Kellerberg Trockenbeerenauslese","60","92","Wachau",NULL,NULL,"Domäne Wachau 2009 Kellerberg Trockenbeerenauslese Riesling (Wachau)","https://www.winemag.com/buying-guide/domane-wachau-2009-kellerberg-trockenbeerenauslese-riesling-wachau/","Riesling","2009","Domäne Wachau"
"192085","10.5","Dessert","France","While most varietal character is gone, this wine does show an explosion of ripe, honeyed sweetness, with a rich, liquorous texture. There is spice, bergamot, dried apricot in a smooth and opulent coating.","Cuvée Anne Sélection des Grains Nobles","82","92","Alsace","Alsace",NULL,"Domaines Schlumberger 2007 Cuvée Anne Sélection des Grains Nobles Gewurztraminer (Alsace)","https://www.winemag.com/buying-guide/domaines-schlumberger-2007-cuvee-anne-selection-grains-nobles-gewurztraminer-gewurztraminer-alsace/","Gewürztraminer","2007","Domaines Schlumberger"
"192226","11","Dessert","France","Toffee and rich spice give this wine its concentrated flavors. It has intensity rather than weight, soft and smooth with final caramel and light acidity.","Cuvée Ernest Sélection des Grains Nobles",NULL,"89","Alsace","Alsace",NULL,"Domaines Schlumberger 2007 Cuvée Ernest Sélection des Grains Nobles Riesling (Alsace)","https://www.winemag.com/buying-guide/domaines-schlumberger-2007-cuvee-ernest-selection-grains-nobles-riesling-alsace/","Riesling","2007","Domaines Schlumberger"
"192524","16.5","Dessert","France","Deep black color with distinctive rancio, spirity, ultra-ripe nose. Sweet with warm, spicy jammy red fruit flavors. Full-bodied with moderate acidity, supple tannins. Well-integrated alcohol, smooth with a moderately long finish.","Signature","30","88","Rhône Valley","Vin Doux Naturel Rasteau",NULL,"Cave de Rasteau 2007 Signature Grenache (Vin Doux Naturel Rasteau)","https://www.winemag.com/buying-guide/cave-rasteau-2007-signature-grenache-vin-doux-naturel-rasteau/","Grenache","2007","Cave de Rasteau"
"192629",NULL,"Dessert","US","This might be called banana Port, for a rich, banana flavor is what dominates. Of course, with Muscat, you will also find tangerine and orange, like a tangy sauce over the richer, creamier banana. You've got to think—pair this with a banana split? Could be the dessert of the century!","Port","28","87","Oregon","Willamette Valley","Willamette Valley","David Hill 2006 Port Muscat (Willamette Valley)","https://www.winemag.com/buying-guide/david-hill-2006-port-muscat-willamette-valley/","Muscat","2006","David Hill"
"192784",NULL,"Dessert","US","Soft and sugary sweet, with apricot, tangerine and citron flavors, this is a pretty, fairly simple wine. Good for drinking at picnics, with ham, fruit salad.",NULL,"8","84","California","California Other","California","Woodbridge by Robert Mondavi 2008 Moscato (California)","https://www.winemag.com/buying-guide/woodbridge-by-robert-mondavi-2008-muscat-moscato-other/","Moscato","2008","Woodbridge by Robert Mondavi"
"192823",NULL,"Dessert","US","A Pinot Noir Port is a rare creature, and somewhat contradictory. How to match the delicacy of the Pinot Noir grape with the power and punch of Port-style, fortified wines? Here it's the alcohol and spirits that take over; the Pinot bringing some cherry fruit flavors but lacking the weight and substance to feel authoritative.","Port","30","85","Oregon","Willamette Valley","Yamhill-Carlton","Kramer 2007 Port Pinot Noir (Yamhill-Carlton)","https://www.winemag.com/buying-guide/kramer-2007-port-pinot-noir-willamette-valley-yamhill-carlton-district/","Pinot Noir","2007","Kramer"
"193026","11","Dessert","US","Super sweet, with vanilla honey, apricot preserves, tangerine tart and vanilla cream flavors. What's not to like? Best of all is crisp, tart acidity, like a squeeze of lemon, that brightens and heightens the richness and makes it finish clean.","Oley Sweet","20","93","California","Sonoma","Russian River Valley","Novy 2009 Oley Sweet Viognier (Russian River Valley)","https://www.winemag.com/buying-guide/novy-2009-oley-sweet-viognier-sonoma-russian-river-valley/","Viognier","2009","Novy"
"193047","11.5","Dessert","Australia","Lovely dessert-style Riesling at an extremely attractive price. It yields dried apricot aromas, then turns to honeyed marmalade in the mouth, just loaded with orange-apricot preserves. It's weighty and viscous, with a long, sweet finish. Should last through at least 2016.","The Noble Wrinkled","19","94","South Australia","McLaren Vale",NULL,"D'Arenberg 2008 The Noble Wrinkled Riesling (McLaren Vale)","https://www.winemag.com/buying-guide/darenberg-2008-noble-wrinkled-riesling-mclaren-vale/","Riesling","2008","D'Arenberg"
"193192","14.3","Dessert","US","Sweet, but thin in flavor, with modest orange, vanilla and buttercream notes. Pretty much all you get is sugar and alcohol. Mostly Sémillon, with some Muscat Canelli.","Twilight","22","83","California","Sonoma","Sonoma County","J. Rickards 2008 Twilight White (Sonoma County)","https://www.winemag.com/buying-guide/j-rickards-2008-twilight-white-sonoma-county/","White Blend","2008","J. Rickards"
"193195","15.8","Dessert","US","Super-sweet in honeyed richness, but that's not enough to rescue this wine. It's not fruity enough. Shows herb and pineapple flavors, so that the sweetness is pretty much all you get.",NULL,"24","83","California","Napa","Napa Valley","Villa Andretti 2009 Moscato (Napa Valley)","https://www.winemag.com/buying-guide/villa-andretti-2009-muscat-moscato-napa-valley/","Moscato","2009","Villa Andretti"
"193220","8","Dessert","US","Good for its apricot, vanilla and buttercream flavors, but really lacks the sweet richness that an expensive dessert wine needs. It falls apart mid-palate, and turns watery on the finish.","Sweet Claire Late Harvest","28","84","California","California Other","California","Prager 2007 Sweet Claire Late Harvest Riesling (California)","https://www.winemag.com/buying-guide/prager-2007-sweet-claire-late-harvest-riesling-other/","Riesling","2007","Prager"
"193346","12.5","Dessert","Australia","Gold in color, with an ebullient nose of spiced melon and sweet flavors of candied pineapple tinged with white pepper and grapefruit. At 12.5% alcohol and 117 g/L residual sugar, it's rich and sweet without being over the top. Drink now.","Hand Picked Botrytis","19","90","South Australia","Wrattonbully",NULL,"Yalumba 2008 Hand Picked Botrytis Viognier (Wrattonbully)","https://www.winemag.com/buying-guide/yalumba-2008-hand-picked-botrytis-viognier-wrattonbully/","Viognier","2008","Yalumba"
"193690","11","Dessert","Italy","Executed in an Extra Dry, or off-dry, style, this luminous sparkling wine delivers a feminine bouquet of floral tones, stone fruit, honey and talc powder. All these aromas form a pretty aromatic embroidery and the wine is bright and crisp on the close.","Cuvée Platinum Extra Dry","15","88","Veneto","Conegliano Valdobbiadene Prosecco Superiore",NULL,"Gancia NV Cuvée Platinum Extra Dry  (Conegliano Valdobbiadene Prosecco Superiore)","https://www.winemag.com/buying-guide/gancia-nv-cuvee-platinum-extra-dry-italian-white-glera-conegliano-valdobbiadene-prosecco-superiore/","Glera",NULL,"Gancia"
"193742","10.5","Dessert","Australia","With the number of really good dessert wines available for under $12 per bottle severely limited, this is a refreshing ray of golden sweetness. Dried apricots add enough citrus pith to partially balance out the intensely sweet flavors. Drink in the lusciousness over the next couple of years.","The Stump Jump Sticky Chardonnay","11","89","South Australia","McLaren Vale-Adelaide Hills",NULL,"D'Arenberg 2008 The Stump Jump Sticky Chardonnay Chardonnay (McLaren Vale-Adelaide Hills)","https://www.winemag.com/buying-guide/darenberg-2008-stump-jump-sticky-chardonnay-mclaren-vale-adelaide-hills/","Chardonnay","2008","D'Arenberg"
"193915","7.5","Dessert","Italy","Friendly, easy-going and irresistibly cheerful, this light and luminous Asti delivers delicately fragrant tones of white flower, peach flower and honeysuckle. The mouthfeel is characterized by creamy foam and there's a nice touch of piquant white pepper on the close.",NULL,NULL,"85","Piedmont","Asti",NULL,"Gancia NV Sparkling (Asti)","https://www.winemag.com/buying-guide/gancia-nv-sparkling-asti/","Sparkling Blend",NULL,"Gancia"
"193916","9.5","Dessert","Italy","Here is a sweet and fragrant dessert wine with aromas of white flower, honey and stone fruit accented by a slightly drying mineral characteristic. Firm, tonic effervescence keeps the palate refreshed even when paired with whipped cream or creamy fruit desserts.","Grand Reale","10","85","Piedmont","Piedmont",NULL,"Gancia NV Grand Reale White (Piedmont)","https://www.winemag.com/buying-guide/gancia-nv-grand-reale-white-piedmont/","White Blend",NULL,"Gancia"
"193933","11","Dessert","US","Always one of the best Muscats in California, Eberle's '09 continues the tradition. It offers tangerine, pineapple, vanilla cream and honeysuckle flavors in a frankly sweet wine finished with brisk, cleansing acidity.","Estate Bottled","15","87","California","Central Coast","Paso Robles","Eberle 2009 Estate Bottled Muscat Canelli (Paso Robles)","https://www.winemag.com/buying-guide/eberle-2009-estate-bottled-muscat-canelli-central-coast-paso-robles/","Muscat Canelli","2009","Eberle"
